posting_id,job_title,company_name,city,category,salary_min,salary_max,posted_date,raw_skills,source_url,scraped_at
401,Artificial Intelligence (AI) Engineer,Verior,Karachi,Machine Learning,,,,"Chatbots, machine-learning, Scalability, Python, training-and-development, planning-and-design, visual-art-design, product-development-and-design, web-applications, artificial-intelligence, search-and-retrieval, cyber-intelligence, large-language-model-llm, app-development, application-development, conversational-ai, generative-artificial-intelligence-generative-ai, prompt-engineering, retrieval-augmented-generation-rag, vector-database",https://www.rozee.pk/artificial-intelligence-ai-engineer-karachi-jobs-1880167,2026-09-25 12:51:19.347947
402,Project Specialist,Kodifly,Islamabad,Machine Learning,,,,"machine-learning, Retrospectives, time-and-attendance, training-and-development, planning-and-design, visual-art-design, product-development-and-design, software-development, artificial-intelligence, cyber-intelligence, planning-and-forecasting, electrical-engineering-and-planning, youth-organizations-resources, development-operations-devops, master-data-management-mdm, mobile-device-management, cloud-services, agile-sprint, software-requirements, system-architecture",https://www.rozee.pk/project-specialist-islamabad-jobs-1880454,2026-09-25 12:51:19.347947
403,Educational Advisor,Recruit AI,Islamabad,Machine Learning,,,,"Data Analysis, Email Correspondence, Communication Skills, Sales Techniques, Uk Accent, Customer Relationship Management (CRM), Client Relationship Building, Student Assessment, Program Coordination, educational counseling, Machine Learning Algorithms, Time Management, Problem Solving, Student Information Systems, Educational Assessment Tools, Career Guidance Software",https://www.rozee.pk/recruit-ai-educational-advisor-jobs-1880764,2026-09-25 12:51:19.347947
404,Ai Engineer,Luqasai,Rawalpindi,Machine Learning,,,,"Computer Vision, Cloud Infrastructure, API Integrations, Text-to-Speech, Fastapi, Machine Learning, Python, Prompt Engineering, Large Language Models, Model Deployment, Vector Databases, Speech-to-Text, Embeddings, asynchronous workflows, Retrieval-augmented generation, Artificial Intelligence research, Voice Cloning",https://www.rozee.pk/luqasai-ai-engineer-rawalpindi-jobs-1872716,2026-09-25 12:51:19.347947
405,AI & Generative AI Specialist,Nicon Group Of colleges,Rawalpindi,Machine Learning,,,,"Analytical Thinking, Collaboration, API Integration, TensorFlow, PyTorch, Natural Language Processing (NLP), Problem-Solving, Machine Learning Algorithms, Python Programming, Azure, Prompt Engineering, Large Language Models (LLMs), Cloud Platforms (AWS, LangChain, Autogen, Embeddings, Vector databases (Pinecone, Google Cloud Platform), Retrieval-augmented generation (RAG), Virtual assistants, FAISS), MLOps practices, AI Model Optimization, Deep learning concepts, Intelligent automation tools (chatbots, AI agents), Model deployment pipelines, AI & Generative AI solutions design",https://www.rozee.pk/ai-generative-ai-specialist-rawalpindi-jobs-1876448,2026-09-25 12:51:19.347947
406,Injection Molding Operator,Usman Packages Industry,Lahore,Machine Learning,,,,"Troubleshooting, Production Reporting, Safety Practices, Injection molding Machines, Material Loading, temperature, Defect Identification, Plastic Manufacturing, Pressure control, Injection Molding, Injection Molding Machine Operation, Temperature Control, Machine Setup, Mold changes, basic mechanical aptitude, Routine machine maintenance, Machine Parameter Adjustment, Cycle Time Adjustment, Product Quality Inspection, Production Instruction Compliance",https://www.rozee.pk/injection-molding-operator-lahore-jobs-1881042,2026-09-25 12:51:19.347947
407,AI Video Editor & Automation Specialist,Diligent Technologies,Islamabad,Machine Learning,,,,"Rendering, Subtitling, Video-editing, Render, Motion-graphics, machine-learning, social-media, Compressors, Synthesia, Branding, time-and-attendance, artificial-intelligence, marketing-campaign, visual-effects-vfx, media-production, video-production-services, davinci-resolve, in-store-music, production-workflow, financial-turnaround",https://www.rozee.pk/ai-video-editor-automation-specialist-islamabad-jobs-1879927,2026-09-25 12:51:19.347947
408,Technical Writer - API & Documentation Specialist - TJ / 1877010,Recruit AI,Lahore,Machine Learning,,,,"Troubleshooting, VPN, Authentication, machine-learning, Onboarding, compliance, application-programming-interface-api, standard-operating-procedure-sop, software-as-a-service-saas-based-accounting, software-as-a-service-saas, quality-assurance, artificial-intelligence, governance-risk-management-and-compliance-grc, it-governance-risk-and-compliance, product-launch, knowledge-base, data-encryption, customer-self-service, document-security, zero-trust",https://www.rozee.pk/technical-writer-api-documentation-specialist-tj-1877010-lahore-jobs-1879803,2026-09-25 12:51:19.347947
409,Consultant – Digital Learning Systems,Evolution - Igniting Potential,Karachi,Machine Learning,,,,"E-Learning, Instructional Design, Data Security, Educational Technology, Learning Management System, Technical Troubleshooting, User Management, Data Protection, System Integrations, Data Backups, Learning Sciences, LMS Administration, User Access Management, Training, Technical Support, Digital learning systems, Learning Content, Course Delivery, Learning Content Management, LMS Policy Management",https://www.rozee.pk/consultant-%e2%80%93-digital-learning-systems-karachi-jobs-1881133,2026-09-25 12:51:19.347947
410,Data Analyst (Annotator),Cowlar Design Studio Pvt Ltd,Islamabad,Machine Learning,,,,"Startups, Scripting, android-studio, machine-learning, SQL, Debugging, testing-and-analysis, policies-and-practices, web-applications, sensors-test-measurement, quality-assurance, social-content-and-apps, artificial-intelligence, humanoid-robot, internet-of-things-iot, aws-iot, at-t-internet-of-things, industry-4-0, data-annotation, chrome-devtools",https://www.rozee.pk/data-analyst-annotator-islamabad-jobs-1879779,2026-09-25 12:51:19.347947
411,Technical SEO,Qualix Solutions,Karachi,Machine Learning,,,,"Startups, Usability, machine-learning, Mobile-Apps, Markups, Audits, environment-health-and-safety-hsse, training-and-development, clubs-organizations, artificial-intelligence, search-and-retrieval, international-search-engine-optimization-seo, search-engine-optimization-seo, monitor-and-analyze-performance, digital-transformation, enterprise-digital-transformation, xml-format, data-engineering, work-platforms, core-web-vitals",https://www.rozee.pk/technical-seo-karachi-jobs-1880228,2026-09-25 12:51:19.347947
412,Adversarial AI Specialist - Fully Remote | Upto $22/hr,Mercor,All Cities,Machine Learning,,,,"Catalyst, Benchmarking, penetration-testing, machine-learning, Cyber-security, testing-and-analysis, environment-health-and-safety-hsse, training-and-development, artificial-intelligence, youth-organizations-resources, benchmark, conversational-ai, malware-and-vulnerabilities, ai-safety, red-team, model-performance, data-protection-officer-dpo",https://www.rozee.pk/adversarial-ai-specialist-fully-remote-upto-22hr-jobs-1879243,2026-09-25 12:51:19.347947
413,AI Application Engineer,Dissolve Labs,Rawalpindi,Machine Learning,,,,"Mobile Development, API Integration, Fastapi, Machine Learning, Conversational AI, Prompt Engineering, Project Management, Python Backend Development, Model Deployment, Vector Databases, Embeddings, Retrieval-augmented generation (RAG), asynchronous workflows, Web Development, Text-to-Speech (TTS), Speech-to-Text (STT), Cloud Platforms (AWS, Azure, GCP), Voice Cloning, AI Memory and Context Management, Mobile App Market Analysis",https://www.rozee.pk/dissolve-labs-ai-application-engineer-jobs-1877093,2026-09-25 12:51:19.347947
414,Adversarial AI Specialist - Fully Remote | Upto $22/hr,Mercor,Karachi,Machine Learning,,,,"Catalyst, Benchmarking, penetration-testing, machine-learning, Cyber-security, testing-and-analysis, environment-health-and-safety-hsse, training-and-development, artificial-intelligence, youth-organizations-resources, benchmark, conversational-ai, malware-and-vulnerabilities, ai-safety, red-team, model-performance, data-protection-officer-dpo",https://www.rozee.pk/adversarial-ai-specialist-fully-remote-upto-22hr-karachi-jobs-1880269,2026-09-25 12:51:19.347947
415,Aerospace Engineer,SoasTech,All Cities,Machine Learning,,,,"Ansys, Simulink, machine-learning, Matlab, maintenance-repair-and-operations-mro, testing-and-analysis, environment-health-and-safety-hsse, ecology-environment, policies-and-practices, artificial-intelligence, embedded-control-automation, data-analytics, performance-optimization, finite-element-analysis, computational-fluid-dynamics-cfd, contract-for-difference, digital-engineering, model-based-systems-engineering-mbse, predictive-maintenance-pdm, aerospace-engineering",https://www.rozee.pk/aerospace-engineer-jobs-1878484,2026-09-25 12:51:19.347947
416,Cnc Laser machine Operator,Dagia Group of Companies,Lahore,Machine Learning,,,,"CNC Programming, QUALITY CONTROL INSPECTION, Blueprint Reading, CNC Machine Operation, CAD/CAM Software, Machine setup and calibration, Laser Cutting Software, Laser Cutting Technology, Measurement Tools Usage, Safety procedures and compliance, CAD Software Interpretation",https://www.rozee.pk/dagia-group-of-companies-cnc-laser-machine-operator-jobs-1873294,2026-09-25 12:51:19.347947
417,URGENT HIRING – FEMALE MEDICAL ASSISTANT,Raintree Salon & Spa,Karachi,Machine Learning,,,,"Training and Mentorship, Clinical Procedures, Record Keeping, Inventory Management, Team Management, Laser Machine Operation, HydraFacial Machine Operation, Radio Frequency (RF) Machine Operation",https://www.rozee.pk/raintree-salon-spa-urgent-hiring-female-medical-assistant-karachi-jobs-1873739,2026-09-25 12:51:19.347947
505,Administrator,Sterling Engineering & Construction,Lahore,Data Engineering,,,,"Data Management, Records Management, Document Control, Document Formatting, Document Preparation, Organizational Skills, Time Management, Communication, Database Administration, Attention to Detail, Microsoft Excel, Team Leadership, Data Entry",https://www.rozee.pk/sterling-engineering-construction-administrator-lahore-jobs-1872451,2026-09-25 12:51:19.347947
418,Data/ERP Manager,GenZ Talent,Lahore,Machine Learning,,,,"machine-learning, CRM, compliance, maintenance-repair-and-operations-mro, testing-and-analysis, training-certification, education-training, time-and-attendance, training-and-development, candidate-relationship-management, customer-relationship-management-crm, information-technology, artificial-intelligence, enterprise-resource-planning-erp, food-enterprise-resource-planning-erp, medical-devices-enterprise-resource-planning-erp, errors-omissions-e-o, operational-efficiency, data-integrity, sales-growth",https://www.rozee.pk/dataerp-manager-lahore-jobs-1882122,2026-09-25 12:51:19.347947
419,CNC Operator,Active Recruiting,Rawalpindi,Machine Learning,,,,"Troubleshooting, Machine Maintenance, Blueprint Reading, CNC Machine Operation, Safety Procedures, Precision Measurement",https://www.rozee.pk/active-recruiting-cnc-operator-rawalpindi-jobs-1873741,2026-09-25 12:51:19.347947
420,Principal – The Learning School,The Learning School & College,Kot Radha Kishan,Machine Learning,,,,"Curriculum Development, School Administration, Regulatory Compliance, Technology Integration, Budget Management, Educational Administration, Stakeholder Engagement, Staff Mentoring, Innovation in Education, Educational Leadership, Quality Assurance, Strategic Planning, Student Discipline",https://www.rozee.pk/the-learning-school-college-principal-%e2%80%93-the-learning-school-jobs-1873513,2026-09-25 12:51:19.347947
421,Project Manager (Technical),Hidden Talent,All Cities,Machine Learning,,,,"machine-learning, Project-Management, database-migration-and-conversion, data-migration, testing-and-analysis, training-certification, education-training, time-and-attendance, training-and-development, insurance-consulting-and-technology, planning-and-design, software-as-a-service-saas-based-accounting, software-as-a-service-saas, state-local-municipal, customer-success-management, artificial-intelligence, planning-and-forecasting, electrical-engineering-and-planning, change-management, system-configuration-sc",https://www.rozee.pk/project-manager-technical-jobs-1882538,2026-09-25 12:51:19.347947
422,Lathe Machine Operator,Ali Machinery,Karachi,Machine Learning,,,,"maintenance-repair-and-operations-mro, time-and-attendance, job-descriptions",https://www.rozee.pk/lathe-machine-operator-karachi-jobs-1881930,2026-09-25 12:51:19.347947
423,Machine Operator,Alpha Grinding Mills,Mardan,Machine Learning,,,,"Quality Control, Troubleshooting, Process Optimization, Equipment Maintenance, Safety Compliance, Production Monitoring, Material Handling",https://www.rozee.pk/alpha-grinding-mills-machine-operator-mardan-jobs-1871542,2026-09-25 12:51:19.347947
